last_name,first_name,congress,state,d1,chamber,icpsr,district_code,party_code,bioguide_id
CHABOT,Steve,106,OH,29.5,House,29550,1,200,C000266
CHABOT,Steve,107,OH,19.5,House,29550,1,200,C000266
CHABOT,Steve,108,OH,16.5,House,29550,1,200,C000266
CHABOT,Steve,109,OH,9.5,House,29550,1,200,C000266
CHABOT,Steve,110,OH,14,House,29550,1,200,C000266
CHABOT,Steve,112,OH,10,House,29550,1,200,C000266
CHABOT,Steve,113,OH,5,House,29550,1,200,C000266
CHABOT,Steve,114,OH,0,House,29550,1,200,C000266
CHABOT,Steve,115,OH,0,House,29550,1,200,C000266
CHAFFETZ,Jason,111,UT,5,House,20949,3,200,C001076
CHAFFETZ,Jason,112,UT,6,House,20949,3,200,C001076
CHAFFETZ,Jason,113,UT,2,House,20949,3,200,C001076
CHAFFETZ,Jason,114,UT,0,House,20949,3,200,C001076
CHAFFETZ,Jason,115,UT,0,House,20949,3,200,C001076
CHAMBERLAIN,Charles,92,MI,38,House,1620,6,200,C000275
CHAMBERLAIN,Charles,93,MI,17,House,1620,6,200,C000275
CHAMBLISS,Saxby,104,GA,4,House,29512,8,200,C000286
CHAMBLISS,Saxby,105,GA,10.5,House,29512,8,200,C000286
CHAMBLISS,Saxby,106,GA,10,House,29512,8,200,C000286
CHAMBLISS,Saxby,107,GA,0,House,29512,8,200,C000286
CHANDLER,Ben,108,KY,100,House,20326,6,100,C001058
CHANDLER,Ben,109,KY,87.5,House,20326,6,100,C001058
CHANDLER,Ben,110,KY,100,House,20326,6,100,C001058
CHANDLER,Ben,111,KY,96.5,House,20326,6,100,C001058
CHANDLER,Ben,112,KY,56,House,20326,6,100,C001058
CHANDLER,Rodney,98,WA,38,House,15016,8,200,C000293
CHANDLER,Rodney,99,WA,43,House,15016,8,200,C000293
CHANDLER,Rodney,100,WA,50,House,15016,8,200,C000293
CHANDLER,Rodney,101,WA,47.5,House,15016,8,200,C000293
CHANDLER,Rodney,102,WA,14,House,15016,8,200,C000293
CHAPMAN,Jim,99,TX,57,House,15129,1,100,C000312
CHAPMAN,Jim,100,TX,0,House,15129,1,100,C000312
CHAPMAN,Jim,101,TX,39,House,15129,1,100,C000312
CHAPMAN,Jim,102,TX,6.5,House,15129,1,100,C000312
CHAPMAN,Jim,103,TX,45,House,15129,1,100,C000312
CHAPMAN,Jim,104,TX,19.5,House,15129,1,100,C000312
CHAPPELL,William,92,FL,15,House,12007,4,100,C000321
CHAPPELL,William,93,FL,20,House,12007,4,100,C000321
CHAPPELL,William,94,FL,18,House,12007,4,100,C000321
CHAPPELL,William,95,FL,23,House,12007,4,100,C000321
CHAPPELL,William,96,FL,15,House,12007,4,100,C000321
CHAPPELL,William,97,FL,18,House,12007,4,100,C000321
CHAPPELL,William,98,FL,38,House,12007,4,100,C000321
CHAPPELL,William,99,FL,29,House,12007,4,100,C000321
CHAPPELL,William,100,FL,0,House,12007,4,100,C000321
CHAPPIE,Eugene,97,CA,11,House,14805,1,200,C000322
CHAPPIE,Eugene,98,CA,13,House,14805,2,200,C000322
CHAPPIE,Eugene,99,CA,0,House,14805,2,200,C000322
CHENEY,Liz,115,WY,0,House,21710,1,200,C001109
CHENEY,Richard,96,WY,20.5,House,14611,1,200,C000344
CHENEY,Richard,97,WY,5.5,House,14611,1,200,C000344
CHENEY,Richard,98,WY,25,House,14611,1,200,C000344
CHENEY,Richard,99,WY,14,House,14611,1,200,C000344
CHENEY,Richard,100,WY,0,House,14611,1,200,C000344
CHENOWETH-HAGE,Helen,104,ID,0,House,29514,1,200,C000345
CHENOWETH-HAGE,Helen,105,ID,7,House,29514,1,200,C000345
CHENOWETH-HAGE,Helen,106,ID,3,House,29514,1,200,C000345
CHILDERS,Travis,110,MS,67,House,20761,1,100,C001074
CHILDERS,Travis,111,MS,67,House,20761,1,100,C001074
CHISHOLM,Shirley,92,NY,23,House,12008,12,100,C000371
CHISHOLM,Shirley,93,NY,80,House,12008,12,100,C000371
CHISHOLM,Shirley,94,NY,77.5,House,12008,12,100,C000371
CHISHOLM,Shirley,95,NY,70,House,12008,12,100,C000371
CHISHOLM,Shirley,96,NY,68.5,House,12008,12,100,C000371
CHISHOLM,Shirley,97,NY,49.5,House,12008,12,100,C000371
CHOCOLA,Chris,108,IN,5,House,20324,2,200,C001052
CHOCOLA,Chris,109,IN,3,House,20324,2,200,C001052
CHRISTENSEN,Jon,104,NE,11.5,House,29536,2,200,C000377
CHRISTENSEN,Jon,105,NE,17,House,29536,2,200,C000377
CHRYSLER,Dick,104,MI,27,House,29530,8,200,C000385
CHU,Judy,111,CA,100,House,20955,32,100,C001080
CHU,Judy,112,CA,98.5,House,20955,32,100,C001080
CHU,Judy,113,CA,93.5,House,20955,27,100,C001080
CHU,Judy,114,CA,98.5,House,20955,27,100,C001080
CHU,Judy,115,CA,100,House,20955,27,100,C001080
CICILLINE,David,112,RI,97,House,21172,1,100,C001084
CICILLINE,David,113,RI,95,House,21172,1,100,C001084
CICILLINE,David,114,RI,98.5,House,21172,1,100,C001084
CICILLINE,David,115,RI,100,House,21172,1,100,C001084
CLANCY,Donald,92,OH,31,House,10510,2,200,C000409
CLANCY,Donald,93,OH,11.5,House,10510,2,200,C000409
CLANCY,Donald,94,OH,18,House,10510,2,200,C000409
CLARK,Frank,92,PA,31,House,1763,25,100,C000431
CLARK,Frank,93,PA,47.5,House,1763,25,100,C000431
CLARK,Katherine,113,MA,94,House,21375,5,100,C001101
CLARK,Katherine,114,MA,100,House,21375,5,100,C001101
CLARK,Katherine,115,MA,89,House,21375,5,100,C001101
CLARKE,Hansen,112,MI,95.5,House,21145,13,100,C001085
CLARKE,James,98,NC,58,House,15017,11,100,C000462
CLARKE,James,100,NC,100,House,15017,11,100,C000462
CLARKE,James,101,NC,89,House,15017,11,100,C000462
CLARKE,Yvette,110,NY,86,House,20733,11,100,C001067
CLARKE,Yvette,111,NY,100,House,20733,11,100,C001067
CLARKE,Yvette,112,NY,91.5,House,20733,11,100,C001067
CLARKE,Yvette,113,NY,91,House,20733,9,100,C001067
CLARKE,Yvette,114,NY,100,House,20733,9,100,C001067
CLARKE,Yvette,115,NY,97,House,20733,9,100,C001067
CLAUSEN,Donald,93,CA,36,House,10579,1,200,C000475
CLAUSEN,Donald,94,CA,29.5,House,10579,2,200,C000475
CLAUSEN,Donald,95,CA,27,House,10579,2,200,C000475
CLAUSEN,Donald,96,CA,31.5,House,10579,2,200,C000475
CLAUSEN,Donald,97,CA,26,House,10579,2,200,C000475
CLAUSEN,Donald,92,CA,38,House,10579,1,200,C000475
CLAWSON,Curt,113,FL,0,House,21377,19,200,C001102
CLAWSON,Curt,114,FL,9.5,House,21377,19,200,C001102
CLAWSON,Delwin,92,CA,0,House,10580,23,200,C000476
CLAWSON,Delwin,93,CA,3,House,10580,23,200,C000476
CLAWSON,Delwin,94,CA,18,House,10580,33,200,C000476
CLAWSON,Delwin,95,CA,10,House,10580,33,200,C000476
CLAY,William,92,MO,54,House,12009,1,100,C000488
CLAY,William,93,MO,63.5,House,12009,1,100,C000488
CLAY,William,94,MO,74.5,House,12009,1,100,C000488
CLAY,William,95,MO,63,House,12009,1,100,C000488
CLAY,William,96,MO,82,House,12009,1,100,C000488
CLAY,William,97,MO,88,House,12009,1,100,C000488
CLAY,William,98,MO,83,House,12009,1,100,C000488
CLAY,William,99,MO,71,House,12009,1,100,C000488
CLAY,William,100,MO,100,House,12009,1,100,C000488
CLAY,William,101,MO,76.5,House,12009,1,100,C000488
CLAY,William,102,MO,80,House,12009,1,100,C000488
CLAY,William,103,MO,79,House,12009,1,100,C000488
CLAY,William,104,MO,96,House,12009,1,100,C000488
CLAY,William,105,MO,61.5,House,12009,1,100,C000488
CLAY,William,106,MO,89.5,House,12009,1,100,C000488
CLAY,William,107,MO,80.5,House,20147,1,100,C001049
CLAY,William,108,MO,92.5,House,20147,1,100,C001049
CLAY,William,109,MO,87.5,House,20147,1,100,C001049
CLAY,William,110,MO,83.5,House,20147,1,100,C001049
CLAY,William,111,MO,90,House,20147,1,100,C001049
CLAY,William,112,MO,91.5,House,20147,1,100,C001049
CLAY,William,113,MO,89.5,House,20147,1,100,C001049
CLAY,William,114,MO,93,House,20147,1,100,C001049
CLAY,William,115,MO,94,House,20147,1,100,C001049
CLAYTON,Eva,103,NC,83,House,29382,1,100,C000494
CLAYTON,Eva,104,NC,92.5,House,29382,1,100,C000494
CLAYTON,Eva,105,NC,80,House,29382,1,100,C000494
CLAYTON,Eva,106,NC,76,House,29382,1,100,C000494
CLAYTON,Eva,107,NC,80.5,House,29382,1,100,C000494
CLEAVER,Emanuel,109,MO,82,House,20517,5,100,C001061
CLEAVER,Emanuel,110,MO,85,House,20517,5,100,C001061
CLEAVER,Emanuel,111,MO,96.5,House,20517,5,100,C001061
CLEAVER,Emanuel,112,MO,91.5,House,20517,5,100,C001061
CLEAVER,Emanuel,113,MO,74,House,20517,5,100,C001061
CLEAVER,Emanuel,114,MO,93,House,20517,5,100,C001061
CLEAVER,Emanuel,115,MO,89,House,20517,5,100,C001061
CLEMENT,Robert,100,TN,50,House,15450,5,100,C000503
CLEMENT,Robert,101,TN,62.5,House,15450,5,100,C000503
CLEMENT,Robert,102,TN,46,House,15450,5,100,C000503
CLEMENT,Robert,103,TN,55,House,15450,5,100,C000503
CLEMENT,Robert,104,TN,65.5,House,15450,5,100,C000503
CLEMENT,Robert,105,TN,65.5,House,15450,5,100,C000503
CLEMENT,Robert,106,TN,47,House,15450,5,100,C000503
CLEMENT,Robert,107,TN,71,House,15450,5,100,C000503
CLEVELAND,James,92,NH,38,House,10581,2,200,C000512
CLEVELAND,James,93,NH,28,House,10581,2,200,C000512
CLEVELAND,James,94,NH,40.5,House,10581,2,200,C000512
CLEVELAND,James,95,NH,33,House,10581,2,200,C000512
CLEVELAND,James,96,NH,18,House,10581,2,200,C000512
CLINGER,William,96,PA,30.5,House,14612,23,200,C000523
CLINGER,William,97,PA,44.5,House,14612,23,200,C000523
CLINGER,William,98,PA,46,House,14612,23,200,C000523
CLINGER,William,99,PA,14,House,14612,23,200,C000523
CLINGER,William,100,PA,25,House,14612,23,200,C000523
CLINGER,William,101,PA,27.5,House,14612,23,200,C000523
CLINGER,William,102,PA,14,House,14612,23,200,C000523
CLINGER,William,103,PA,17,House,14612,5,200,C000523
CLINGER,William,104,PA,15.5,House,14612,5,200,C000523
CLYBURN,James,103,SC,66.5,House,39301,6,100,C000537
CLYBURN,James,104,SC,92.5,House,39301,6,100,C000537
CLYBURN,James,105,SC,83.5,House,39301,6,100,C000537
CLYBURN,James,106,SC,90,House,39301,6,100,C000537
CLYBURN,James,107,SC,69.5,House,39301,6,100,C000537
CLYBURN,James,108,SC,92.5,House,39301,6,100,C000537
CLYBURN,James,109,SC,89,House,39301,6,100,C000537
CLYBURN,James,110,SC,86,House,39301,6,100,C000537
CLYBURN,James,111,SC,96.5,House,39301,6,100,C000537
CLYBURN,James,112,SC,81,House,39301,6,100,C000537
CLYBURN,James,113,SC,85,House,39301,6,100,C000537
CLYBURN,James,114,SC,87.5,House,39301,6,100,C000537
CLYBURN,James,115,SC,83,House,39301,6,100,C000537
COATS,Daniel,97,IN,48,House,14806,4,200,C000542
COATS,Daniel,98,IN,42,House,14806,4,200,C000542
COATS,Daniel,99,IN,14,House,14806,4,200,C000542
COATS,Daniel,100,IN,25,House,14806,4,200,C000542
COBEY,William,99,NC,0,House,15091,4,200,C000555
COBLE,Howard,99,NC,29,House,15092,6,200,C000556
COBLE,Howard,100,NC,25,House,15092,6,200,C000556
COBLE,Howard,101,NC,46.5,House,15092,6,200,C000556
COBLE,Howard,102,NC,10.5,House,15092,6,200,C000556
COBLE,Howard,103,NC,18.5,House,15092,6,200,C000556
COBLE,Howard,104,NC,11.5,House,15092,6,200,C000556
COBLE,Howard,105,NC,12.5,House,15092,6,200,C000556
COBLE,Howard,106,NC,6.5,House,15092,6,200,C000556
COBLE,Howard,107,NC,10,House,15092,6,200,C000556
COBLE,Howard,108,NC,4.5,House,15092,6,200,C000556
COBLE,Howard,109,NC,7,House,15092,6,200,C000556
COBLE,Howard,110,NC,10,House,15092,6,200,C000556
COBLE,Howard,111,NC,0,House,15092,6,200,C000556
COBLE,Howard,112,NC,8.5,House,15092,6,200,C000556
COBLE,Howard,113,NC,3.5,House,15092,6,200,C000556
COBURN,Thomas,104,OK,15.5,House,29555,2,200,C000560
COBURN,Thomas,105,OK,3,House,29555,2,200,C000560
COBURN,Thomas,106,OK,12.5,House,29555,2,200,C000560
COCHRAN,William,93,MS,8.5,House,14009,4,200,C000567
COCHRAN,William,94,MS,16,House,14009,4,200,C000567
COCHRAN,William,95,MS,17,House,14009,4,200,C000567
COELHO,Tony,96,CA,42,House,14613,15,100,C000581
COELHO,Tony,97,CA,60.5,House,14613,15,100,C000581
COELHO,Tony,98,CA,63,House,14613,15,100,C000581
COELHO,Tony,99,CA,43,House,14613,15,100,C000581
COELHO,Tony,100,CA,25,House,14613,15,100,C000581
COFFMAN,Mike,111,CO,3.5,House,20906,6,200,C001077
COFFMAN,Mike,112,CO,7.5,House,20906,6,200,C001077
COFFMAN,Mike,113,CO,3.5,House,20906,6,200,C001077
COFFMAN,Mike,114,CO,3,House,20906,6,200,C001077
COFFMAN,Mike,115,CO,6,House,20906,6,200,C001077
COHEN,Stephen,110,TN,97.5,House,20748,9,100,C001068
COHEN,Stephen,111,TN,95,House,20748,9,100,C001068
COHEN,Stephen,112,TN,94,House,20748,9,100,C001068
COHEN,Stephen,113,TN,96.5,House,20748,9,100,C001068
COHEN,Stephen,114,TN,100,House,20748,9,100,C001068
COHEN,Stephen,115,TN,100,House,20748,9,100,C001068
COHEN,William,93,ME,55.5,House,14010,2,200,C000598
COHEN,William,94,ME,70.5,House,14010,2,200,C000598
COHEN,William,95,ME,60,House,14010,2,200,C000598
COLE,Tom,108,OK,2.5,House,20344,4,200,C001053
COLE,Tom,109,OK,4,House,20344,4,200,C001053
COLE,Tom,110,OK,4,House,20344,4,200,C001053
COLE,Tom,111,OK,18.5,House,20344,4,200,C001053
COLE,Tom,112,OK,7.5,House,20344,4,200,C001053
COLE,Tom,113,OK,8.5,House,20344,4,200,C001053
COLE,Tom,114,OK,4,House,20344,4,200,C001053
COLE,Tom,115,OK,9,House,20344,4,200,C001053
COLEMAN,Earl,95,MO,40,House,14410,6,200,C000618
COLEMAN,Earl,96,MO,29,House,14410,6,200,C000618
COLEMAN,Earl,97,MO,31,House,14410,6,200,C000618
COLEMAN,Earl,98,MO,38,House,14410,6,200,C000618
COLEMAN,Earl,99,MO,0,House,14410,6,200,C000618
COLEMAN,Earl,100,MO,25,House,14410,6,200,C000618
COLEMAN,Earl,101,MO,27.5,House,14410,6,200,C000618
COLEMAN,Earl,102,MO,6.5,House,14410,6,200,C000618
COLEMAN,Ronald,98,TX,58,House,15018,16,100,C000621
COLEMAN,Ronald,99,TX,71,House,15018,16,100,C000621
COLEMAN,Ronald,100,TX,25,House,15018,16,100,C000621
COLEMAN,Ronald,101,TX,65,House,15018,16,100,C000621
COLEMAN,Ronald,102,TX,65.5,House,15018,16,100,C000621
COLEMAN,Ronald,103,TX,69.5,House,15018,16,100,C000621
COLEMAN,Ronald,104,TX,77,House,15018,16,100,C000621
COLLIER,Harold,92,IL,23,House,1941,10,200,C000629
COLLIER,Harold,93,IL,22.5,House,1941,6,200,C000629
COLLINS,Barbara-Rose,102,MI,62.5,House,29125,13,100,C000633
COLLINS,Barbara-Rose,103,MI,81.5,House,29125,15,100,C000633
COLLINS,Barbara-Rose,104,MI,69.5,House,29125,15,100,C000633
COLLINS,Cardiss,93,IL,73.5,House,14068,7,100,C000634
COLLINS,Cardiss,94,IL,63.5,House,14068,7,100,C000634
COLLINS,Cardiss,95,IL,53,House,14068,7,100,C000634
COLLINS,Cardiss,96,IL,59.5,House,14068,7,100,C000634
COLLINS,Cardiss,97,IL,82.5,House,14068,7,100,C000634
COLLINS,Cardiss,98,IL,67,House,14068,7,100,C000634
COLLINS,Cardiss,99,IL,86,House,14068,7,100,C000634
COLLINS,Cardiss,100,IL,75,House,14068,7,100,C000634
COLLINS,Cardiss,101,IL,79,House,14068,7,100,C000634
COLLINS,Cardiss,102,IL,62.5,House,14068,7,100,C000634
COLLINS,Cardiss,103,IL,76,House,14068,7,100,C000634
COLLINS,Cardiss,104,IL,65.5,House,14068,7,100,C000634
COLLINS,Chris,113,NY,3.5,House,21345,27,200,C001092
COLLINS,Chris,114,NY,3,House,21345,27,200,C001092
COLLINS,Chris,115,NY,3,House,21345,27,200,C001092
COLLINS,Doug,113,GA,5,House,21323,9,200,C001093
COLLINS,Doug,114,GA,1.5,House,21323,9,200,C001093
COLLINS,Doug,115,GA,0,House,21323,9,200,C001093
COLLINS,George,92,IL,46,House,12045,6,100,C000637
COLLINS,James,92,TX,23,House,11066,3,200,C000638
COLLINS,James,93,TX,11.5,House,11066,3,200,C000638
COLLINS,James,94,TX,14,House,11066,3,200,C000638
COLLINS,James,95,TX,27,House,11066,3,200,C000638
COLLINS,James,96,TX,22.5,House,11066,3,200,C000638
COLLINS,James,97,TX,28,House,11066,3,200,C000638
COLLINS,Michael,103,GA,18.5,House,29340,3,200,C000640
COLLINS,Michael,104,GA,4,House,29340,3,200,C000640
COLLINS,Michael,105,GA,12.5,House,29340,3,200,C000640
COLLINS,Michael,106,GA,16.5,House,29340,3,200,C000640
COLLINS,Michael,107,GA,12.5,House,29340,3,200,C000640
COLLINS,Michael,108,GA,2.5,House,29340,8,200,C000640
COLMER,William,92,MS,0,House,1952,5,100,C000645
COMBEST,Larry,99,TX,14,House,15093,19,200,C000653
COMBEST,Larry,100,TX,0,House,15093,19,200,C000653
COMBEST,Larry,101,TX,6.5,House,15093,19,200,C000653
COMBEST,Larry,102,TX,0,House,15093,19,200,C000653
COMBEST,Larry,103,TX,10,House,15093,19,200,C000653
COMBEST,Larry,104,TX,0,House,15093,19,200,C000653
COMBEST,Larry,105,TX,3,House,15093,19,200,C000653
COMBEST,Larry,106,TX,7,House,15093,19,200,C000653
COMBEST,Larry,107,TX,0,House,15093,19,200,C000653
COMBEST,Larry,108,TX,0,House,15093,19,200,C000653
COMER,James,114,KY,0,House,21565,1,200,C001108
COMER,James,115,KY,6,House,21565,1,200,C001108
COMSTOCK,Barbara,114,VA,3,House,21555,10,200,C001105
COMSTOCK,Barbara,115,VA,9,House,21555,10,200,C001105
CONABLE,Barber,92,NY,38,House,10712,37,200,C000666
CONABLE,Barber,93,NY,28,House,10712,35,200,C000666
CONABLE,Barber,94,NY,29.5,House,10712,35,200,C000666
CONABLE,Barber,95,NY,23,House,10712,35,200,C000666
CONABLE,Barber,96,NY,32,House,10712,35,200,C000666
CONABLE,Barber,97,NY,39,House,10712,35,200,C000666
CONABLE,Barber,98,NY,42,House,10712,30,200,C000666
CONAWAY,K.,109,TX,0,House,20531,11,200,C001062
CONAWAY,K.,110,TX,0,House,20531,11,200,C001062
CONAWAY,K.,111,TX,0,House,20531,11,200,C001062
CONAWAY,K.,112,TX,6,House,20531,11,200,C001062
CONAWAY,K.,113,TX,1.5,House,20531,11,200,C001062
CONAWAY,K.,114,TX,0,House,20531,11,200,C001062
CONAWAY,K.,115,TX,0,House,20531,11,200,C001062
CONDIT,Gary,101,CA,62,House,15635,15,100,C000670
CONDIT,Gary,102,CA,31.5,House,15635,15,100,C000670
CONDIT,Gary,103,CA,22,House,15635,18,100,C000670
CONDIT,Gary,104,CA,31,House,15635,18,100,C000670
CONDIT,Gary,105,CA,32.5,House,15635,18,100,C000670
CONDIT,Gary,106,CA,54,House,15635,18,100,C000670
CONDIT,Gary,107,CA,80.5,House,15635,18,100,C000670
CONLAN,John,93,AZ,23,House,14011,4,200,C000682
CONLAN,John,94,AZ,18.5,House,14011,4,200,C000682
CONNOLLY,Gerald,111,VA,95,House,20952,11,100,C001078
CONNOLLY,Gerald,112,VA,97,House,20952,11,100,C001078
CONNOLLY,Gerald,113,VA,95,House,20952,11,100,C001078
CONNOLLY,Gerald,114,VA,97,House,20952,11,100,C001078
CONNOLLY,Gerald,115,VA,100,House,20952,11,100,C001078
CONOVER,William,92,PA,71,House,13057,27,200,C000702
CONTE,Silvio,92,MA,85,House,2009,1,200,C000709
CONTE,Silvio,93,MA,75,House,2009,1,200,C000709
CONTE,Silvio,94,MA,82,House,2009,1,200,C000709
CONTE,Silvio,95,MA,77,House,2009,1,200,C000709
CONTE,Silvio,96,MA,76.5,House,2009,1,200,C000709
CONTE,Silvio,97,MA,69.5,House,2009,1,200,C000709
CONTE,Silvio,98,MA,88,House,2009,1,200,C000709
CONTE,Silvio,99,MA,100,House,2009,1,200,C000709
CONTE,Silvio,100,MA,50,House,2009,1,200,C000709
CONTE,Silvio,101,MA,87.5,House,2009,1,200,C000709
CONYERS,John,92,MI,77,House,10713,1,100,C000714
CONYERS,John,93,MI,87,House,10713,1,100,C000714
CONYERS,John,94,MI,56.5,House,10713,1,100,C000714
CONYERS,John,95,MI,43,House,10713,1,100,C000714
CONYERS,John,96,MI,65,House,10713,1,100,C000714
CONYERS,John,97,MI,78.5,House,10713,1,100,C000714
CONYERS,John,98,MI,92,House,10713,1,100,C000714
CONYERS,John,99,MI,57,House,10713,1,100,C000714
CONYERS,John,100,MI,100,House,10713,1,100,C000714
CONYERS,John,101,MI,72.5,House,10713,1,100,C000714
CONYERS,John,102,MI,86.5,House,10713,1,100,C000714
CONYERS,John,103,MI,74.5,House,10713,14,100,C000714
CONYERS,John,104,MI,84.5,House,10713,14,100,C000714
CONYERS,John,105,MI,78.5,House,10713,14,100,C000714
CONYERS,John,106,MI,93.5,House,10713,14,100,C000714
CONYERS,John,107,MI,90.5,House,10713,14,100,C000714
CONYERS,John,108,MI,81,House,10713,14,100,C000714
CONYERS,John,109,MI,94.5,House,10713,14,100,C000714
CONYERS,John,110,MI,85,House,10713,14,100,C000714
CONYERS,John,111,MI,96.5,House,10713,14,100,C000714
CONYERS,John,112,MI,97,House,10713,14,100,C000714
CONYERS,John,113,MI,93.5,House,10713,13,100,C000714
CONYERS,John,114,MI,95.5,House,10713,13,100,C000714
CONYERS,John,115,MI,94,House,10713,13,100,C000714
COOK,Merrill,105,UT,23,House,29765,2,200,C000722
COOK,Merrill,106,UT,9.5,House,29765,2,200,C000722
COOK,Paul,113,CA,3.5,House,21305,8,200,C001094
COOK,Paul,114,CA,3,House,21305,8,200,C001094
COOK,Paul,115,CA,3,House,21305,8,200,C001094
COOKSEY,John,105,LA,10.5,House,29726,5,200,C000735
COOKSEY,John,106,LA,10,House,29726,5,200,C000735
COOKSEY,John,107,LA,0,House,29726,5,200,C000735
COOLEY,Wes,104,OR,11.5,House,29557,2,200,C000737
COOPER,James,98,TN,67,House,15019,4,100,C000754
COOPER,James,99,TN,43,House,15019,4,100,C000754
COOPER,James,100,TN,75,House,15019,4,100,C000754
COOPER,James,101,TN,77.5,House,15019,4,100,C000754
COOPER,James,102,TN,70,House,15019,4,100,C000754
COOPER,James,103,TN,61,House,15019,4,100,C000754
COOPER,James,108,TN,100,House,15019,5,100,C000754
COOPER,James,109,TN,83.5,House,15019,5,100,C000754
COOPER,James,110,TN,90,House,15019,5,100,C000754
COOPER,James,111,TN,91.5,House,15019,5,100,C000754
COOPER,James,112,TN,84.5,House,15019,5,100,C000754
COOPER,James,113,TN,90,House,15019,5,100,C000754
COOPER,James,114,TN,81,House,15019,5,100,C000754
COOPER,James,115,TN,100,House,15019,5,100,C000754
COPPERSMITH,Samuel,103,AZ,87.5,House,29303,1,100,C000767
CORCORAN,Thomas,95,IL,43,House,14411,15,200,C000773
CORCORAN,Thomas,96,IL,33,House,14411,15,200,C000773
CORCORAN,Thomas,97,IL,32.5,House,14411,15,200,C000773
CORCORAN,Thomas,98,IL,33,House,14411,14,200,C000773
CORMAN,James,92,CA,69,House,10511,22,100,C000780
CORMAN,James,93,CA,64.5,House,10511,22,100,C000780
CORMAN,James,94,CA,50,House,10511,21,100,C000780
CORMAN,James,95,CA,53,House,10511,21,100,C000780
CORMAN,James,96,CA,55.5,House,10511,21,100,C000780
CORNELL,Robert,94,WI,90.5,House,14211,8,100,C000782
CORNELL,Robert,95,WI,87,House,14211,8,100,C000782
CORNWELL,David,95,IN,47,House,14412,8,100,C000787
CORREA,Jose,115,CA,91,House,21711,46,100,C001110
COSTA,Jim,109,CA,51.5,House,20501,20,100,C001059
COSTA,Jim,110,CA,76,House,20501,20,100,C001059
COSTA,Jim,111,CA,75.5,House,20501,20,100,C001059
COSTA,Jim,112,CA,35.5,House,20501,20,100,C001059
COSTA,Jim,113,CA,35,House,20501,16,100,C001059
COSTA,Jim,114,CA,49,House,20501,16,100,C001059
COSTA,Jim,115,CA,31,House,20501,16,100,C001059
COSTELLO,Jerry,101,IL,80,House,15453,21,100,C000794
COSTELLO,Jerry,102,IL,47,House,15453,21,100,C000794
COSTELLO,Jerry,103,IL,59.5,House,15453,12,100,C000794
COSTELLO,Jerry,104,IL,54,House,15453,12,100,C000794
COSTELLO,Jerry,105,IL,70,House,15453,12,100,C000794
COSTELLO,Jerry,106,IL,66.5,House,15453,12,100,C000794
COSTELLO,Jerry,107,IL,57,House,15453,12,100,C000794
COSTELLO,Jerry,108,IL,67,House,15453,12,100,C000794
COSTELLO,Jerry,109,IL,73.5,House,15453,12,100,C000794
COSTELLO,Jerry,110,IL,83.5,House,15453,12,100,C000794
COSTELLO,Jerry,111,IL,73,House,15453,12,100,C000794
COSTELLO,Jerry,112,IL,48.5,House,15453,12,100,C000794
COSTELLO,Ryan,114,PA,26.5,House,21547,6,200,C001106
COSTELLO,Ryan,115,PA,37,House,21547,6,200,C001106
