"","icpsr","name","party_code","state_abbrev","ambiguity","dim1","dim2","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","se1D","prop1","prop2","prop3","chamber"
"1442","20140","MATHESON, James David (Jim)","100","UT",0,-0.115,"0.546",135,36,36,141,0.654200851917267,0.793103448275862,0.152647793292999,0,78.9473684210526,79.6610169491525,79.3041926851026,"House"
"1443","20141","DAVIS, Jo Ann","200","VA",0,0.426,"0.173",14,1,5,20,0.705445110797882,0.85,0.640595257282257,0,93.3333333333333,80,86.6666666666667,"House"
"1444","20142","SCHROCK, Edward","200","VA",0,0.451,"0.032",9,0,0,12,0.911576151847839,1,0.634487748146057,0,100,100,100,"House"
"1445","20144","CANTOR, Eric","200","VA",0,0.518,"0.191",121,5,5,184,0.914771437644958,0.968253968253968,0.740170657634735,0,96.031746031746,97.3544973544974,96.6931216931217,"House"
"1446","20145","LARSEN, Richard Ray (Rick)","100","WA",0,-0.365,"0.178",335,22,4,255,0.888829112052917,0.957792207792208,-0.317118585109711,0,93.8375350140056,98.4555984555985,96.146566734802,"House"
"1447","20146","CAPITO, Shelley Moore","200","WV",0,0.278,"0.132",156,5,7,185,0.88619476556778,0.96600566572238,0.467227816581726,0,96.8944099378882,96.3541666666667,96.6242883022774,"House"
"1448","20143","FORBES, J. Randy","200","VA",0,0.407,"0.218",203,7,10,258,0.892116665840149,0.964435146443515,0.60949182510376,0,96.6666666666667,96.2686567164179,96.4676616915423,"House"
"1449","20101","BOOZMAN, John","200","AR",0,0.426,"0.335",41,3,3,57,0.823944211006165,0.942307692307692,0.620784938335419,0,93.1818181818182,95,94.0909090909091,"House"
"1450","20110","MILLER, Jefferson B. (Jeff)","200","FL",0,0.633,"0.155",192,4,11,241,0.911661207675934,0.966517857142857,0.814121186733246,0,97.9591836734694,95.6349206349206,96.797052154195,"House"
"1451","20119","LYNCH, Stephen F.","100","MA",0,-0.348,"0.037",344,4,4,250,0.941623210906982,0.98671096345515,-0.476373612880707,0,98.8505747126437,98.4251968503937,98.6378857815187,"House"
"1452","20131","SULLIVAN, John","200","OK",0,0.513,"0.173",84,5,3,136,0.901837050914764,0.964912280701754,0.729571461677551,0,94.3820224719101,97.841726618705,96.1118745453076,"House"
"1453","20138","WILSON, Addison Graves (Joe)","200","SC",0,0.531,"0.147",271,4,12,321,0.927111029624939,0.973684210526316,0.71977961063385,0,98.5454545454545,96.3963963963964,97.4709254709255,"House"
"1454","89767","GOODE, Virgil H., Jr.","200","VA",0,0.439,"0.633",24,3,0,38,0.880196332931519,0.953846153846154,0.822518765926361,0,88.8888888888889,100,94.4444444444444,"House"
"1455","20300","BONNER, Jr., Josiah Robins (Jo)","200","AL",0,0.367,"0.513",92,9,3,146,0.87946343421936,0.952,0.628737449645996,0,91.0891089108911,97.9865771812081,94.5378430460496,"House"
"1456","20301","ROGERS, Mike Dennis","200","AL",0,0.377,"0.384",257,18,12,315,0.882216930389404,0.950166112956811,0.659644544124603,0,93.4545454545455,96.3302752293578,94.8924103419516,"House"
"1457","20302","DAVIS, Artur","100","AL",0,-0.27,"0.454",64,4,5,26,0.84197872877121,0.909090909090909,-0.0652843341231346,0,94.1176470588235,83.8709677419355,88.9943074003795,"House"
"1458","20303","RENZI, Rick","200","AZ",0,0.265,"0.199",33,4,2,26,0.789717733860016,0.907692307692308,0.472707152366638,0,89.1891891891892,92.8571428571429,91.023166023166,"House"
"1459","20304","FRANKS, Trent","200","AZ",0,0.749,"0.087",216,5,4,284,0.955029904842377,0.982318271119843,1,0,97.737556561086,98.6111111111111,98.1743338360985,"House"
"1460","20305","GRIJALVA, Raúl M.","100","AZ",0,-0.598,"-0.264",334,5,4,249,0.944104313850403,0.984797297297297,-0.569850921630859,0,98.5250737463127,98.4189723320158,98.4720230391642,"House"
"1461","20306","CARDOZA, Dennis A.","100","CA",0,-0.262,"0.609",88,25,30,86,0.636131167411804,0.759825327510917,0.0957196801900864,0,77.8761061946903,74.1379310344828,76.0070186145865,"House"
"1462","20307","NUNES, Devin","200","CA",0,0.45,"0.223",253,13,9,305,0.901109278202057,0.962068965517241,0.657177925109863,0,95.1127819548872,97.1337579617834,96.1232699583353,"House"
"1463","20310","SÁNCHEZ, Linda T.","100","CA",0,-0.508,"-0.135",313,3,1,243,0.976700901985168,0.992857142857143,-0.675089776515961,0,99.0506329113924,99.5901639344262,99.3203984229093,"House"
"1464","20311","MUSGRAVE, Marilyn N","200","CO",0,0.565,"0.223",28,3,3,29,0.79719603061676,0.904761904761905,0.700521647930145,0,90.3225806451613,90.625,90.4737903225806,"House"
"1465","20312","BEAUPREZ, Bob","200","CO",0,0.523,"-0.102",8,0,0,15,0.929265737533569,1,0.661344230175018,0,100,100,100,"House"
"1466","20313","BROWN-WAITE, Virginia (Ginny)","200","FL",0,0.36,"0.084",41,11,6,40,0.69813746213913,0.826530612244898,0.511439681053162,0,78.8461538461538,86.9565217391304,82.9013377926421,"House"
"1467","20314","HARRIS, Katherine","200","FL",0,0.452,"-0.238",7,0,3,12,0.748594284057617,0.863636363636364,0.566073834896088,0,100,80,90,"House"
"1468","20358","MEEK, Kendrick B.","100","FL",0,-0.363,"0.108",63,4,0,29,0.91041624546051,0.958333333333333,-0.191542282700539,0,94.0298507462687,100,97.0149253731343,"House"
"1469","20315","FEENEY, Tom","200","FL",0,0.641,"-0.09",28,0,0,32,0.903885960578918,1,0.721874594688416,0,100,100,100,"House"
"1470","20316","DIAZ-BALART, Mario","200","FL",0,0.284,"0.141",260,17,12,279,0.862770140171051,0.948943661971831,0.514645576477051,0,93.8628158844765,95.8762886597938,94.8695522721352,"House"
"1471","20317","MARSHALL, Jim","100","GA",0,-0.119,"0.803",60,9,10,18,0.720450460910797,0.804123711340206,0.0848017707467079,0,86.9565217391304,64.2857142857143,75.6211180124224,"House"
"1472","20319","GINGREY, Phil","200","GA",0,0.561,"0.272",128,1,6,189,0.924087524414062,0.978395061728395,0.792484045028687,0,99.2248062015504,96.9230769230769,98.0739415623136,"House"
"1473","20321","SCOTT, David","100","GA",0,-0.304,"0.168",337,8,22,227,0.8678959608078,0.94949494949495,-0.259063065052032,0,97.6811594202899,91.1646586345382,94.422909027414,"House"
"1474","20322","CASE, Ed","100","HI",0,-0.198,"-0.083",55,3,2,28,0.863948822021484,0.943181818181818,-0.217641800642014,0,94.8275862068966,93.3333333333333,94.0804597701149,"House"
"1475","20323","EMANUEL, Rahm","100","IL",0,-0.372,"-0.131",40,1,0,23,0.950810968875885,0.984375,-0.919360399246216,0,97.5609756097561,100,98.780487804878,"House"
"1476","20324","CHOCOLA, Chris","200","IN",0,0.573,"-0.164",10,0,3,12,0.681783139705658,0.88,0.600117802619934,0,100,80,90,"House"
"1477","20325","KING, Steve","200","IA",0,0.613,"0.171",248,14,11,305,0.893909931182861,0.956747404844291,0.746174573898315,0,94.6564885496183,96.5189873417722,95.5877379456952,"House"
"1478","20328","MICHAUD, Michael H.","100","ME",0,-0.283,"-0.071",185,22,11,123,0.791130185127258,0.903225806451613,-0.212155148386955,0,89.3719806763285,91.7910447761194,90.581512726224,"House"
"1479","20329","RUPPERSBERGER, C. A. (Dutch)","100","MD",0,-0.297,"0.127",336,3,7,237,0.93508642911911,0.982847341337907,-0.465257167816162,0,99.1150442477876,97.1311475409836,98.1230958943856,"House"
"1480","20330","VAN HOLLEN, Christopher","100","MD",0,-0.392,"-0.208",262,3,2,196,0.962091207504272,0.989200863930886,-0.587143421173096,0,98.8679245283019,98.989898989899,98.9289117591004,"House"
"1481","20331","MILLER, Candice S.","200","MI",0,0.343,"-0.001",196,10,29,223,0.814454734325409,0.914847161572052,0.489564836025238,0,95.1456310679612,88.4920634920635,91.8188472800123,"House"
"1482","20332","McCOTTER, Thaddeus George","200","MI",0,0.335,"0.012",92,5,8,112,0.837815642356873,0.940092165898618,0.481676191091537,0,94.8453608247423,93.3333333333333,94.0893470790378,"House"
"1483","20333","KLINE, John","200","MN",0,0.49,"0.154",198,8,12,248,0.9129279255867,0.957081545064378,0.666303217411041,0,96.1165048543689,95.3846153846154,95.7505601194922,"House"
"1484","20334","PORTER, Jon C.","200","NV",0,0.241,"-0.071",35,0,5,25,0.751280963420868,0.923076923076923,0.39431881904602,0,100,83.3333333333333,91.6666666666667,"House"
"1485","20335","BRADLEY, Jeb","200","NH",0,0.371,"-0.578",11,4,6,4,0.502556502819061,0.6,0.143198892474174,0,73.3333333333333,40,56.6666666666667,"House"
"1486","20336","GARRETT, Scott","200","NJ",0,0.688,"-0.243",188,4,14,250,0.907735168933868,0.960526315789474,0.837839066982269,0,97.9166666666667,94.6969696969697,96.3068181818182,"House"
"1487","20337","PEARCE, Stevan","200","NM",0,0.472,"0.064",211,6,10,250,0.920747220516205,0.966457023060797,0.640638053417206,0,97.2350230414747,96.1538461538462,96.6944345976604,"House"
"1488","20338","BISHOP, Timothy H.","100","NY",0,-0.338,"-0.05",197,2,3,132,0.963427245616913,0.98502994011976,-0.580294907093048,0,98.9949748743718,97.7777777777778,98.3863763260748,"House"
"1489","20341","MILLER, Brad","100","NC",0,-0.376,"0.063",152,4,3,86,0.926793277263641,0.971428571428571,-0.45689070224762,0,97.4358974358974,96.6292134831461,97.0325554595217,"House"
"1490","20342","TURNER, Michael R.","200","OH",0,0.269,"0.245",274,15,14,304,0.870446264743805,0.952224052718287,0.509028315544128,0,94.8096885813149,95.5974842767296,95.2035864290222,"House"
"1491","20343","RYAN, Timothy J.","100","OH",0,-0.402,"0.208",335,6,10,238,0.934439599514008,0.972835314091681,-0.457384824752808,0,98.2404692082112,95.9677419354839,97.1041055718475,"House"
"1492","20344","COLE, Tom","200","OK",0,0.324,"0.4",261,18,8,313,0.89550793170929,0.956666666666667,0.596998274326324,0,93.5483870967742,97.5077881619938,95.528087629384,"House"
"1493","20345","GERLACH, Jim","200","PA",0,0.221,"-0.107",135,18,27,157,0.737951934337616,0.86646884272997,0.344392001628876,0,88.2352941176471,85.3260869565217,86.7806905370844,"House"
"1494","20346","MURPHY, Timothy","200","PA",0,0.258,"0.198",219,13,16,272,0.8697190284729,0.944230769230769,0.543425559997559,0,94.3965517241379,94.4444444444444,94.4204980842912,"House"
"1495","20347","BARRETT, James Gresham","200","SC",0,0.653,"0.062",32,2,3,48,0.769272923469543,0.941176470588235,0.750845730304718,0,94.1176470588235,94.1176470588235,94.1176470588235,"House"
"1496","20350","DAVIS, Lincoln","100","TN",0,-0.205,"0.854",57,11,3,27,0.722716689109802,0.857142857142857,0.0604540780186653,0,83.8235294117647,90,86.9117647058823,"House"
"1497","20351","BLACKBURN, Marsha","200","TN",0,0.628,"0.151",230,3,11,284,0.941377699375153,0.973484848484849,0.78350031375885,0,98.7124463519313,96.271186440678,97.4918163963046,"House"
"1498","20352","HENSARLING, Jeb","200","TX",0,0.703,"0.04",231,4,7,301,0.957476377487183,0.979742173112339,0.914789497852325,0,98.2978723404255,97.7272727272727,98.0125725338491,"House"
"1499","20355","BURGESS, Michael C.","200","TX",0,0.567,"-0.185",257,6,11,322,0.93471360206604,0.971476510067114,0.806345283985138,0,97.7186311787072,96.6966966966967,97.207663937702,"House"
"1500","20356","CARTER, John R.","200","TX",0,0.485,"0.565",247,17,4,318,0.911340594291687,0.964163822525597,0.741692185401917,0,93.5606060606061,98.7577639751553,96.1591850178807,"House"
"1501","20357","BISHOP, Robert (Rob)","200","UT",0,0.537,"0.105",243,6,21,302,0.894602179527283,0.952797202797203,0.787261843681335,0,97.5903614457831,93.4984520123839,95.5444067290835,"House"
"1502","20353","NEUGEBAUER, Randy","200","TX",0,0.628,"0.322",186,7,2,252,0.944413483142853,0.979865771812081,0.82742840051651,0,96.3730569948187,99.2125984251969,97.7928277100078,"House"
"1503","20326","CHANDLER, A. B. (Ben)","100","KY",0,-0.232,"0.516",116,14,13,84,0.723502457141876,0.881057268722467,-0.0228826757520437,0,89.2307692307692,86.5979381443299,87.9143536875496,"House"
"1504","94828","HALL, Ralph Moody","200","TX",0,0.424,"0.308",122,8,9,173,0.883483231067657,0.94551282051282,0.683568358421326,0,93.8461538461538,95.054945054945,94.4505494505494,"House"
"1505","20349","HERSETH SANDLIN, Stephanie","100","SD",0,-0.184,"0.507",57,10,4,23,0.734497487545013,0.851063829787234,0.0690390691161156,0,85.0746268656716,85.1851851851852,85.1299060254284,"House"
"1506","20538","MATSUI, Doris","100","CA",0,-0.435,"-0.146",330,1,5,248,0.970765829086304,0.98972602739726,-0.523332834243774,0,99.6978851963746,98.0237154150198,98.8608003056972,"House"
"1507","20501","COSTA, Jim","100","CA",0,-0.196,"0.458",231,66,66,207,0.634423673152924,0.768421052631579,0.0883174166083336,0,77.7777777777778,75.8241758241758,76.8009768009768,"House"
"1508","20502","SALAZAR, John","100","CO",0,-0.277,"0.561",57,8,8,18,0.710306584835052,0.824175824175824,0.0760146602988243,0,87.6923076923077,69.2307692307692,78.4615384615385,"House"
"1509","20503","MACK, Connie, IV","200","FL",0,0.601,"-0.16",84,2,9,132,0.879061758518219,0.951541850220264,0.726963639259338,0,97.6744186046512,93.6170212765958,95.6457199406235,"House"
"1510","20504","WASSERMAN SCHULTZ, Debbie","100","FL",0,-0.416,"0.088",331,1,2,236,0.98491382598877,0.994736842105263,-0.761135518550873,0,99.6987951807229,99.1596638655462,99.4292295231346,"House"
"1511","20505","PRICE, Tom","200","GA",0,0.644,"-0.073",189,1,8,247,0.937476575374603,0.979775280898876,0.797286987304688,0,99.4736842105263,96.8627450980392,98.1682146542828,"House"
"1512","20506","WESTMORELAND, Lynn A.","200","GA",0,0.672,"0.189",176,7,3,249,0.93757426738739,0.977011494252874,0.880742311477661,0,96.1748633879781,98.8095238095238,97.492193598751,"House"
"1513","20507","BARROW, John","100","GA",0,-0.119,"0.46",129,36,27,141,0.658667683601379,0.810810810810811,0.099584773182869,0,78.1818181818182,83.9285714285714,81.0551948051948,"House"
"1514","20508","LIPINSKI, Daniel","100","IL",0,-0.227,"0.176",308,16,13,236,0.878972411155701,0.949389179755672,-0.289898365736008,0,95.0617283950617,94.7791164658635,94.9204224304626,"House"
"1515","20509","BEAN, Melissa L.","100","IL",0,-0.155,"-0.063",65,0,9,18,0.768534660339355,0.902173913043478,-0.0531335286796093,0,100,66.6666666666667,83.3333333333333,"House"
"1516","20511","DAVIS, Geoffrey C. (Geoff)","200","KY",0,0.398,"0.412",79,9,4,136,0.880983173847198,0.942982456140351,0.63773638010025,0,89.7727272727273,97.1428571428571,93.4577922077922,"House"
"1517","20512","JINDAL, Bobby","200","LA",0,0.388,"-0.04",15,3,4,16,0.668089866638184,0.81578947368421,0.5201096534729,0,83.3333333333333,80,81.6666666666667,"House"
"1518","20513","MELANCON, Charles J.","100","LA",0,-0.178,"0.798",57,7,4,23,0.726131796836853,0.879120879120879,0.0552089773118496,0,89.0625,85.1851851851852,87.1238425925926,"House"
"1519","90327","ALEXANDER, Rodney","200","LA",0,0.331,"0.408",86,13,6,142,0.82583087682724,0.923076923076923,0.576130568981171,0,86.8686868686869,95.9459459459459,91.4073164073164,"House"
"1520","20514","BOUSTANY, Charles W.","200","LA",0,0.392,"0.308",189,10,15,238,0.8900346159935,0.944690265486726,0.625871300697327,0,94.9748743718593,94.0711462450593,94.5230103084593,"House"
"1521","20516","CARNAHAN, Russ","100","MO",0,-0.347,"-0.005",146,1,3,84,0.922283828258514,0.982905982905983,-0.480504393577576,0,99.3197278911565,96.551724137931,97.9357260145437,"House"
"1522","20517","CLEAVER, Emanuel, II","100","MO",0,-0.453,"0.009",327,3,5,235,0.950925171375275,0.985964912280702,-0.508631825447083,0,99.0909090909091,97.9166666666667,98.5037878787879,"House"
"1523","20518","FORTENBERRY, Jeff","200","NE",0,0.304,"-0.061",262,17,20,289,0.831308364868164,0.937074829931973,0.437849283218384,0,93.9068100358423,93.5275080906149,93.7171590632286,"House"
"1524","20519","HIGGINS, Brian","100","NY",0,-0.348,"-0.032",337,3,3,252,0.971934676170349,0.989915966386555,-0.536345481872559,0,99.1176470588235,98.8235294117647,98.9705882352941,"House"
"1525","20520","KUHL, John R. (Randy), Jr.","200","NY",0,0.277,"0.06",28,1,5,23,0.773512423038483,0.894736842105263,0.43434602022171,0,96.551724137931,82.1428571428571,89.3472906403941,"House"
"1526","20340","BUTTERFIELD, George Kenneth, Jr. (G.K.)","100","NC",0,-0.404,"0.184",321,16,10,241,0.885064899921417,0.95578231292517,-0.274855673313141,0,95.2522255192878,96.0159362549801,95.634080887134,"House"
"1527","20521","FOXX, Virginia Ann","200","NC",0,0.623,"0.18",251,10,11,322,0.923359990119934,0.964646464646465,0.800970911979675,0,96.1685823754789,96.6966966966967,96.4326395360878,"House"
"1528","20522","McHENRY, Patrick T.","200","NC",0,0.529,"0.131",259,9,12,306,0.901978075504303,0.964163822525597,0.691200911998749,0,96.6417910447761,96.2264150943396,96.4341030695579,"House"
"1529","20523","BOREN, Daniel David","100","OK",0,-0.112,"0.994",89,13,23,93,0.712999403476715,0.834862385321101,0.263515591621399,0,87.2549019607843,80.1724137931034,83.7136578769439,"House"
"1530","20524","FITZPATRICK, Michael G.","200","PA",0,0.202,"-0.186",113,39,64,160,0.615147888660431,0.726063829787234,0.262996315956116,0,74.3421052631579,71.4285714285714,72.8853383458647,"House"
"1531","20525","SCHWARTZ, Allyson Y.","100","PA",0,-0.343,"-0.008",180,2,2,121,0.94240415096283,0.986885245901639,-0.555701673030853,0,98.9010989010989,98.3739837398374,98.6375413204682,"House"
"1532","20526","DENT, Charles W.","200","PA",0,0.244,"-0.085",232,6,34,260,0.81436163187027,0.924812030075188,0.416974991559982,0,97.4789915966387,88.4353741496599,92.9571828731493,"House"
"1533","20527","GOHMERT, Louie","200","TX",0,0.644,"-0.406",240,10,13,309,0.906445801258087,0.95979020979021,0.824128985404968,0,96,95.9627329192547,95.9813664596273,"House"
"1534","20528","POE, Ted","200","TX",0,0.594,"-0.029",195,13,7,262,0.889783978462219,0.958071278825996,0.809471487998962,0,93.75,97.3977695167286,95.5738847583643,"House"
"1535","20529","GREEN, Al","100","TX",0,-0.443,"0.29",320,12,7,243,0.89555436372757,0.967353951890034,-0.364270120859146,0,96.3855421686747,97.2,96.7927710843373,"House"
"1536","20530","McCAUL, Michael T.","200","TX",0,0.416,"0.144",270,6,17,303,0.901873707771301,0.961409395973154,0.607258856296539,0,97.8260869565217,94.6875,96.2567934782609,"House"
"1537","20531","CONAWAY, K. Michael","200","TX",0,0.593,"0.367",243,7,6,323,0.937645673751831,0.977547495682211,0.831108629703522,0,97.2,98.1762917933131,97.6881458966565,"House"
"1538","20532","MARCHANT, Kenny","200","TX",0,0.6,"0.154",232,5,8,298,0.922637522220612,0.976058931860037,0.794101119041443,0,97.8902953586498,97.3856209150327,97.6379581368412,"House"
"1539","20533","CUELLAR, Henry","100","TX",0,-0.227,"0.622",260,51,87,197,0.629914283752441,0.768067226890756,0.0195238813757896,0,83.6012861736334,69.3661971830986,76.483741678366,"House"
"1540","20534","DRAKE, Thelma D.","200","VA",0,0.402,"0.287",27,0,1,29,0.863906741142273,0.982456140350877,0.58535373210907,0,100,96.6666666666667,98.3333333333333,"House"
"1541","20535","McMORRIS RODGERS, Cathy","200","WA",0,0.432,"0.11",266,6,17,304,0.904310166835785,0.961214165261383,0.632761299610138,0,97.7941176470588,94.7040498442368,96.2490837456478,"House"
"1542","20536","REICHERT, David G.","200","WA",0,0.224,"-0.146",194,38,63,230,0.638524830341339,0.807619047619048,0.305231779813766,0,83.6206896551724,78.4982935153584,81.0594915852654,"House"
