congress	icpsrlegis	icpsrstate	dist	lstate	party2	name1	name	chamber	south	south11
100	14902	21	0	ILLINOI	100	"DIXON, A"	"DIXON, ALAN J."	2	0	0
100	14275	21	0	ILLINOI	100	"SIMON, P"	"SIMON, PAUL"	2	0	0
100	14506	22	0	INDIANA	200	"LUGAR, R"	"LUGAR, RICHARD"	2	0	0
100	14447	22	0	INDIANA	200	"QUAYLE, J"	"QUAYLE, JOHN D."	2	0	0
100	14226	31	0	IOWA	200	"GRASSLEY,"	"GRASSLEY, CHARLES E."	2	0	0
100	14230	31	0	IOWA	100	"HARKIN, T"	"HARKIN, TOM"	2	0	0
100	14708	32	0	KANSAS	200	KASSEBAUM	"KASSEBAUM, NANCY LANDON"	2	0	0
100	10513	32	0	KANSAS	200	"DOLE, R"	"DOLE, BOB"	2	0	0
100	14921	51	0	KENTUCK	200	MCCONNELL	"MCCONNELL JR., MITCH"	2	1	0
100	14302	51	0	KENTUCK	100	"FORD, W"	"FORD, WENDELL"	2	1	0
100	14107	45	0	LOUISIA	100	JOHNSTON	"JOHNSTON, J. BENNETT"	2	1	1
100	13056	45	0	LOUISIA	100	"BREAUX, J"	"BREAUX, JOHN B."	2	1	1
100	14713	2	0	MAINE	100	"MITCHELL,"	"MITCHELL, GEORGE"	2	0	0
100	14010	2	0	MAINE	200	"COHEN, W"	"COHEN, WILLIAM"	2	0	0
100	14440	52	0	MARYLAN	100	"MIKULSKI,"	"MIKULSKI, BARBARA"	2	1	0
100	13039	52	0	MARYLAN	100	"SARBANES,"	"SARBANES, PAUL"	2	1	0
100	10808	3	0	MASSACH	100	"KENNEDY,"	"KENNEDY, EDWARD M."	2	0	0
100	14920	3	0	MASSACH	100	"KERRY, J"	"KERRY,JOHN F."	2	0	0
100	11043	23	0	MICHIGA	100	"RIEGLE, D"	"RIEGLE, DONALD W., JR."	2	0	0
100	14709	23	0	MICHIGA	100	"LEVIN, C"	"LEVIN, CARL MILTON"	2	0	0
100	14703	33	0	MINNESO	200	DURENBERG	"DURENBERGER, DAVID FERDIN"	2	0	0
100	14701	33	0	MINNESO	200	BOSCHWITZ	"BOSCHWITZ, RUDOLF ELY"	2	0	0
100	8883	46	0	MISSISS	100	"STENNIS,"	"STENNIS, JOHN CORNELIUS"	2	1	1
100	14009	46	0	MISSISS	200	"COCHRAN,"	"COCHRAN, THAD"	2	1	1
100	15501	34	0	MISSOUR	200	"BOND, C"	"BOND, CHRISTOPHER"	2	1	0
100	14501	34	0	MISSOUR	200	"DANFORTH,"	"DANFORTH, JOHN"	2	1	0
100	14203	64	0	MONTANA	100	"BAUCUS, M"	"BAUCUS, MAX"	2	0	0
100	12039	64	0	MONTANA	100	"MELCHER,"	"MELCHER, JOHN"	2	0	0
100	14704	35	0	NEBRASK	100	"EXON, J"	"EXON, JOHN JAMES"	2	0	0
100	14512	35	0	NEBRASK	100	"ZORINSKY,"	"ZORINSKY, EDWARD"	2	0	0
100	15505	35	0	NEBRASK	200	"KARNES,D"	"KARNES, DAVID K."	2	0	0
100	14913	65	0	NEVADA	200	"HECHT, C"	"HECHT, JACOB (CHIC)"	2	0	0
100	15054	65	0	NEVADA	100	"REID, H"	"REID, HARRY M."	2	0	0
100	14706	4	0	NEW HAM	200	"HUMPHREY,"	"HUMPHREY, GORDON J."	2	0	0
100	14909	4	0	NEW HAM	200	"RUDMAN, W"	"RUDMAN, WARREN"	2	0	0
100	14914	12	0	NEW JER	100	LAUTENBER	"LAUTENBERG, FRANK R."	2	0	0
100	14702	12	0	NEW JER	100	"BRADLEY,"	"BRADLEY, WILLIAM WARREN"	2	0	0
100	14103	66	0	NEW MEX	200	"DOMENICI,"	"DOMENICI, PETE V."	2	0	0
100	14912	66	0	NEW MEX	100	"BINGAMAN,"	"BINGAMAN, JEFF"	2	0	0
100	14900	13	0	NEW YOR	200	"DAMATO, A"	"D'AMATO, ALFONSE M."	2	0	0
100	14508	13	0	NEW YOR	100	"MOYNIHAN,"	"MOYNIHAN, DANIEL"	2	0	0
100	15504	47	0	NORTH C	100	"SANFORD,"	"SANFORD, TERRY"	2	1	1
100	14105	47	0	NORTH C	200	"HELMS, J"	"HELMS, JESSE"	2	1	1
100	1252	36	0	NORTH D	100	"BURDICK,"	"BURDICK, QUENTIN NORTHROP"	2	0	0
100	15502	36	0	NORTH D	100	"CONRAD, K"	"CONRAD, KENT"	2	0	0
100	14073	24	0	OHIO	100	METZENBAU	"METZENBAUM, HOWARD M."	2	0	0
100	14304	24	0	OHIO	100	"GLENN, J"	"GLENN, JOHN"	2	0	0
100	14908	53	0	OKLAHOM	200	"NICKLES,"	"NICKLES, DON"	2	1	0
100	14700	53	0	OKLAHOM	100	"BOREN, D"	"BOREN, DAVID LYLE"	2	1	0
100	12107	72	0	OREGON	200	"PACKWOOD,"	"PACKWOOD, ROBERT W."	2	0	0
100	11203	72	0	OREGON	200	"HATFIELD,"	"HATFIELD, MARK I."	2	0	0
100	14910	14	0	PENNSYL	200	"SPECTER,"	"SPECTER, ARLEN"	2	0	0
100	13050	14	0	PENNSYL	200	"HEINZ, J"	"HEINZ, H. JOHN"	2	0	0
100	10818	5	0	RHODE I	100	"PELL, C"	"PELL, CLAIBORNE"	2	0	0
100	14500	5	0	RHODE I	200	"CHAFEE, J"	"CHAFEE, JOHN"	2	0	0
100	9369	48	0	SOUTH C	200	"THURMOND,"	"THURMOND, JAMES STROM"	2	1	1
100	11204	48	0	SOUTH C	100	"HOLLINGS,"	"HOLLINGS, ERNEST F."	2	1	1
100	14268	37	0	SOUTH D	200	"PRESSLER,"	"PRESSLER, LARRY"	2	0	0
100	14617	37	0	SOUTH D	100	"DASCHLE,"	"DASCHLE, THOMAS ANDREW"	2	0	0
100	14509	54	0	TENNESS	100	"SASSER, J"	"SASSER, JAMES"	2	1	1
100	14423	54	0	TENNESS	100	"GORE, A"	"GORE, ALBERT, JR."	2	1	1
100	660	49	0	TEXAS	100	"BENTSEN,"	"BENTSEN, LLOYD MILLARD JR"	2	1	1
100	14628	49	0	TEXAS	200	"GRAMM, P"	"GRAMM, WILLIAM PHILIP"	2	1	1
100	14503	67	0	UTAH	200	"HATCH, O"	"HATCH, ORRIN"	2	0	0
100	14303	67	0	UTAH	200	"GARN, J"	"GARN, JAKE"	2	0	0
100	10562	6	0	VERMONT	200	"STAFFORD,"	"STAFFORD, ROBERT T."	2	0	0
100	14307	6	0	VERMONT	100	"LEAHY, P"	"LEAHY, PATRICK"	2	0	0
100	14456	40	0	VIRGINI	200	"TRIBLE, P"	"TRIBLE, PAUL"	2	1	1
100	14712	40	0	VIRGINI	200	"WARNER, J"	"WARNER, JOHN WILLIAM"	2	1	1
100	10700	73	0	WASHING	100	"ADAMS, B"	"ADAMS, BROCK"	2	0	0
100	14916	73	0	WASHING	200	"EVANS, D"	"EVANS, DANIEL"	2	0	0
100	1366	56	0	WEST VI	100	"BYRD, RC"	"BYRD, ROBERT CARYLE"	2	1	0
100	14922	56	0	WEST VI	100	ROCKEFELL	"ROCKEFELLER,JOHN D."	2	1	0
100	7638	25	0	WISCONS	100	"PROXMIRE,"	"PROXMIRE, WILLIAM"	2	0	0
100	14242	25	0	WISCONS	200	"KASTEN, R"	"KASTEN, ROBERT W., JR."	2	0	0
100	14511	68	0	WYOMING	200	"WALLOP, M"	"WALLOP, MALCOLM"	2	0	0
100	14710	68	0	WYOMING	200	"SIMPSON,"	"SIMPSON, ALAN KOOI"	2	0	0
101	14659	41	0	ALABAMA	100	"SHELBY, R"	"SHELBY, RICHARD CRAIG"	2	1	1
101	14705	41	0	ALABAMA	100	"HEFLIN, H"	"HEFLIN, HOWELL THOMAS"	2	1	1
101	12109	81	0	ALASKA	200	"STEVENS,"	"STEVENS, THEODORE F."	2	0	0
101	14907	81	0	ALASKA	200	MURKOWSKI	"MURKOWSKI, FRANK H."	2	0	0
101	14502	61	0	ARIZONA	100	DECONCINI	"DECONCINI, DENNIS"	2	0	0
101	15039	61	0	ARIZONA	200	"MCCAIN, J"	"MCCAIN, JOHN S"	2	0	0
101	10791	42	0	ARKANSA	100	"PRYOR, DA"	"PRYOR, DAVID"	2	1	1
101	14300	42	0	ARKANSA	100	"BUMPERS,"	"BUMPERS, DALE"	2	1	1
101	12103	71	0	CALIFOR	100	"CRANSTON,"	"CRANSTON, ALAN"	2	0	0
101	14915	71	0	CALIFOR	200	"WILSON, P"	"WILSON, PETE"	2	0	0
101	14002	62	0	COLORAD	200	ARMSTRONG	"ARMSTRONG, WILLIAM"	2	0	0
101	14282	62	0	COLORAD	100	"WIRTH, TI"	"WIRTH, TIMOTHY"	2	0	0
101	14213	1	0	CONNECT	100	"DODD, CHR"	"DODD, CHRISTOPHER J."	2	0	0
101	15704	1	0	CONNECT	100	LIEBERMAN	"LIEBERMAN, JOSEPH I."	2	0	0
101	11044	11	0	DELAWAR	200	"ROTH, WIL"	"ROTH, WILLIAM V., JR."	2	1	0
101	14101	11	0	DELAWAR	100	"BIDEN, JO"	"BIDEN, JOSEPH R."	2	1	0
101	15037	43	0	FLORIDA	200	"MACK, CON"	"MACK, CONNIE"	2	1	1
101	15503	43	0	FLORIDA	100	"GRAHAM, B"	"GRAHAM, BOB"	2	1	1
101	14108	44	0	GEORGIA	100	"NUNN, SAM"	"NUNN, SAM"	2	1	1
101	14467	44	0	GEORGIA	100	"FOWLER, W"	"FOWLER, WYCHE, JR."	2	1	1
101	4812	82	0	HAWAII	100	"INOUYE, D"	"INOUYE, DANIEL KEN"	2	0	0
101	10605	82	0	HAWAII	100	MATSUNAGA	"MATSUNAGA, SPARK M."	2	0	0
101	14400	82	0	HAWAII	100	AKAKA	"AKAKA, DANIEL"	2	0	0
101	11029	63	0	IDAHO	200	"MCCLURE,"	"MCCLURE, JAMES A."	2	0	0
101	14056	63	0	IDAHO	200	"SYMMS, ST"	"SYMMS, STEVEN D."	2	0	0
101	14275	21	0	ILLINOI	100	"SIMON, PA"	"SIMON, PAUL"	2	0	0
101	14902	21	0	ILLINOI	100	"DIXON, AL"	"DIXON, ALAN J."	2	0	0
101	14806	22	0	INDIANA	200	"COATS, DA"	"COATS, DANIEL"	2	0	0
101	14506	22	0	INDIANA	200	"LUGAR, RI"	"LUGAR, RICHARD"	2	0	0
101	14447	22	0	INDIANA	200	"QUAYLE, J"	"QUAYLE, JOHN D."	2	0	0
101	14226	31	0	IOWA	200	"GRASSLEY,"	"GRASSLEY, CHARLES E."	2	0	0
101	14230	31	0	IOWA	100	"HARKIN, T"	"HARKIN, TOM"	2	0	0
101	10513	32	0	KANSAS	200	"DOLE, BOB"	"DOLE, BOB"	2	0	0
101	14708	32	0	KANSAS	200	KASSEBAUM	"KASSEBAUM, NANCY LANDON"	2	0	0
101	14302	51	0	KENTUCK	100	"FORD, WEN"	"FORD, WENDELL"	2	1	0
101	14921	51	0	KENTUCK	200	MCCONNELL	"MCCONNELL JR., MITCH"	2	1	0
101	13056	45	0	LOUISIA	100	"BREAUX, J"	"BREAUX, JOHN B."	2	1	1
101	14107	45	0	LOUISIA	100	"JOHNSTON,"	"JOHNSTON, J. BENNETT"	2	1	1
101	14010	2	0	MAINE	200	"COHEN, WI"	"COHEN, WILLIAM"	2	0	0
101	14713	2	0	MAINE	100	"MITCHELL,"	"MITCHELL, GEORGE"	2	0	0
101	13039	52	0	MARYLAN	100	"SARBANES,"	"SARBANES, PAUL"	2	1	0
101	14440	52	0	MARYLAN	100	"MIKULSKI,"	"MIKULSKI, BARBARA"	2	1	0
101	10808	3	0	MASSACH	100	"KENNEDY,"	"KENNEDY, EDWARD M."	2	0	0
101	14920	3	0	MASSACH	100	"KERRY,JOH"	"KERRY,JOHN F."	2	0	0
101	11043	23	0	MICHIGA	100	"RIEGLE, D"	"RIEGLE, DONALD W., JR."	2	0	0
101	14709	23	0	MICHIGA	100	"LEVIN, CA"	"LEVIN, CARL MILTON"	2	0	0
101	14701	33	0	MINNESO	200	BOSCHWITZ	"BOSCHWITZ, RUDOLF ELY"	2	0	0
101	14703	33	0	MINNESO	200	DURENBERG	"DURENBERGER, DAVID FERDIN"	2	0	0
101	14009	46	0	MISSISS	200	"COCHRAN,"	"COCHRAN, THAD"	2	1	1
101	14031	46	0	MISSISS	200	"LOTT,TREN"	"LOTT,TRENT"	2	1	1
101	14501	34	0	MISSOUR	200	"DANFORTH,"	"DANFORTH, JOHN"	2	1	0
101	15501	34	0	MISSOUR	200	"BOND, CHR"	"BOND, CHRISTOPHER"	2	1	0
101	14203	64	0	MONTANA	100	"BAUCUS, M"	"BAUCUS, MAX"	2	0	0
101	15701	64	0	MONTANA	200	"BURNS, CO"	"BURNS, CONRAD"	2	0	0
101	14704	35	0	NEBRASK	100	"EXON, JOH"	"EXON, JOHN JAMES"	2	0	0
101	15702	35	0	NEBRASK	100	"KERREY, R"	"KERREY, ROBERT"	2	0	0
101	15054	65	0	NEVADA	100	"REID, HAR"	"REID, HARRY M."	2	0	0
101	15700	65	0	NEVADA	100	"BRYAN, RI"	"BRYAN, RICHARD H."	2	0	0
101	14706	4	0	NEW HAM	200	"HUMPHREY,"	"HUMPHREY, GORDON J."	2	0	0
101	14909	4	0	NEW HAM	200	"RUDMAN, W"	"RUDMAN, WARREN"	2	0	0
101	14702	12	0	NEW JER	100	"BRADLEY,"	"BRADLEY, WILLIAM WARREN"	2	0	0
101	14914	12	0	NEW JER	100	LAUTENBER	"LAUTENBERG, FRANK R."	2	0	0
101	14103	66	0	NEW MEX	200	"DOMENICI,"	"DOMENICI, PETE V."	2	0	0
101	14912	66	0	NEW MEX	100	"BINGAMAN,"	"BINGAMAN, JEFF"	2	0	0
101	14508	13	0	NEW YOR	100	"MOYNIHAN,"	"MOYNIHAN, DANIEL"	2	0	0
101	14900	13	0	NEW YOR	200	"D'AMATO,"	"D'AMATO, ALFONSE M."	2	0	0
101	14105	47	0	NORTH C	200	"HELMS, JE"	"HELMS, JESSE"	2	1	1
101	15504	47	0	NORTH C	100	"SANFORD,"	"SANFORD, TERRY"	2	1	1
101	1252	36	0	NORTH D	100	"BURDICK,"	"BURDICK, QUENTIN NORTHROP"	2	0	0
101	15502	36	0	NORTH D	100	"CONRAD, K"	"CONRAD, KENT"	2	0	0
101	14073	24	0	OHIO	100	METZENBAU	"METZENBAUM, HOWARD M."	2	0	0
101	14304	24	0	OHIO	100	"GLENN, JO"	"GLENN, JOHN"	2	0	0
101	14700	53	0	OKLAHOM	100	"BOREN, DA"	"BOREN, DAVID LYLE"	2	1	0
101	14908	53	0	OKLAHOM	200	"NICKLES,"	"NICKLES, DON"	2	1	0
101	11203	72	0	OREGON	200	"HATFIELD,"	"HATFIELD, MARK I."	2	0	0
101	12107	72	0	OREGON	200	"PACKWOOD,"	"PACKWOOD, ROBERT W."	2	0	0
101	13050	14	0	PENNSYL	200	"HEINZ, H."	"HEINZ, H. JOHN"	2	0	0
101	14910	14	0	PENNSYL	200	"SPECTER,"	"SPECTER, ARLEN"	2	0	0
101	10818	5	0	RHODE I	100	"PELL, CLA"	"PELL, CLAIBORNE"	2	0	0
101	14500	5	0	RHODE I	200	"CHAFEE, J"	"CHAFEE, JOHN"	2	0	0
101	9369	48	0	SOUTH C	200	"THURMOND,"	"THURMOND, JAMES STROM"	2	1	1
101	11204	48	0	SOUTH C	100	"HOLLINGS,"	"HOLLINGS, ERNEST F."	2	1	1
101	14268	37	0	SOUTH D	200	"PRESSLER,"	"PRESSLER, LARRY"	2	0	0
101	14617	37	0	SOUTH D	100	"DASCHLE,"	"DASCHLE, THOMAS ANDREW"	2	0	0
101	14423	54	0	TENNESS	100	"GORE, ALB"	"GORE, ALBERT, JR."	2	1	1
101	14509	54	0	TENNESS	100	"SASSER, J"	"SASSER, JAMES"	2	1	1
101	660	49	0	TEXAS	100	"BENTSEN,"	"BENTSEN, LLOYD MILLARD JR"	2	1	1
101	14628	49	0	TEXAS	200	"GRAMM, WI"	"GRAMM, WILLIAM PHILIP"	2	1	1
101	14303	67	0	UTAH	200	"GARN, JAK"	"GARN, JAKE"	2	0	0
101	14503	67	0	UTAH	200	"HATCH, OR"	"HATCH, ORRIN"	2	0	0
101	14240	6	0	VERMONT	200	"JEFFORDS,"	"JEFFORDS, JAMES"	2	0	0
101	14307	6	0	VERMONT	100	"LEAHY, PA"	"LEAHY, PATRICK"	2	0	0
101	14712	40	0	VIRGINI	200	"WARNER, J"	"WARNER, JOHN WILLIAM"	2	1	1
101	15705	40	0	VIRGINI	100	"ROBB, CHA"	"ROBB, CHARLES S."	2	1	1
101	10700	73	0	WASHING	100	"ADAMS, BR"	"ADAMS, BROCK"	2	0	0
101	14904	73	0	WASHING	200	"GORTON, S"	"GORTON, SLADE"	2	0	0
101	1366	56	0	WEST VI	100	"BYRD, ROB"	"BYRD, ROBERT CARYLE"	2	1	0
101	14922	56	0	WEST VI	100	ROCKEFELL	"ROCKEFELLER,JOHN D."	2	1	0
101	14242	25	0	WISCONS	200	"KASTEN, R"	"KASTEN, ROBERT W., JR."	2	0	0
101	15703	25	0	WISCONS	100	"KOHL, HER"	"KOHL, HERBERT"	2	0	0
101	14511	68	0	WYOMING	200	"WALLOP, M"	"WALLOP, MALCOLM"	2	0	0
101	14710	68	0	WYOMING	200	"SIMPSON,"	"SIMPSON, ALAN KOOI"	2	0	0
102	14705	41	0	ALABAMA	100	HEFLIN	"HEFLIN, HOWELL THOMAS"	2	1	1
102	14659	41	0	ALABAMA	100	SHELBY	"SHELBY, RICHARD CRAIG"	2	1	1
102	14907	81	0	ALASKA	200	MURKOWSKI	"MURKOWSKI, FRANK H."	2	0	0
102	12109	81	0	ALASKA	200	STEVENS	"STEVENS, THEODORE F."	2	0	0
102	14502	61	0	ARIZONA	100	DECONCINI	"DECONCINI, DENNIS"	2	0	0
102	15039	61	0	ARIZONA	200	MCCAIN	"MCCAIN, JOHN S"	2	0	0
102	14300	42	0	ARKANSA	100	BUMPERS	"BUMPERS, DALE"	2	1	1
102	10791	42	0	ARKANSA	100	PRYOR	"PRYOR, DAVID"	2	1	1
102	12103	71	0	CALIFOR	100	CRANSTON	"CRANSTON, ALAN"	2	0	0
102	49100	71	0	CALIFOR	200	SEYMOUR	"SEYMOUR, JOHN"	2	0	0
102	14803	62	0	COLORAD	200	"BROWN, HA"	"BROWN, HANK"	2	0	0
102	14282	62	0	COLORAD	100	WIRTH	"WIRTH, TIMOTHY"	2	0	0
102	14213	1	0	CONNECT	100	DODD	"DODD, CHRISTOPHER J."	2	0	0
102	15704	1	0	CONNECT	100	LIEBERMAN	"LIEBERMAN, JOSEPH I."	2	0	0
102	14101	11	0	DELAWAR	100	BIDEN	"BIDEN, JOSEPH R."	2	1	0
102	11044	11	0	DELAWAR	200	"ROTH, WIL"	"ROTH, WILLIAM V., JR."	2	1	0
102	15503	43	0	FLORIDA	100	"GRAHAM, B"	"GRAHAM, BOB"	2	1	1
102	15037	43	0	FLORIDA	200	MACK	"MACK, CONNIE"	2	1	1
102	14467	44	0	GEORGIA	100	FOWLER	"FOWLER, WYCHE, JR."	2	1	1
102	14108	44	0	GEORGIA	100	NUNN	"NUNN, SAM"	2	1	1
102	14400	82	0	HAWAII	100	AKAKA	"AKAKA, DANIEL"	2	0	0
102	4812	82	0	HAWAII	100	INOUYE	"INOUYE, DANIEL KEN"	2	0	0
102	14809	63	0	IDAHO	200	CRAIG	"CRAIG, LARRY"	2	0	0
102	14056	63	0	IDAHO	200	SYMMS	"SYMMS, STEVEN D."	2	0	0
102	14902	21	0	ILLINOI	100	"DIXON, AL"	"DIXON, ALAN J."	2	0	0
102	14275	21	0	ILLINOI	100	SIMON	"SIMON, PAUL"	2	0	0
102	14806	22	0	INDIANA	200	COATS	"COATS, DANIEL"	2	0	0
102	14506	22	0	INDIANA	200	LUGAR	"LUGAR, RICHARD"	2	0	0
102	14226	31	0	IOWA	200	GRASSLEY	"GRASSLEY, CHARLES E."	2	0	0
102	14230	31	0	IOWA	100	HARKIN	"HARKIN, TOM"	2	0	0
102	10513	32	0	KANSAS	200	DOLE	"DOLE, BOB"	2	0	0
102	14708	32	0	KANSAS	200	KASSEBAUM	"KASSEBAUM, NANCY LANDON"	2	0	0
102	14302	51	0	KENTUCK	100	"FORD, WEN"	"FORD, WENDELL"	2	1	0
102	14921	51	0	KENTUCK	200	MCCONNELL	"MCCONNELL JR., MITCH"	2	1	0
102	13056	45	0	LOUISIA	100	BREAUX	"BREAUX, JOHN B."	2	1	1
102	14107	45	0	LOUISIA	100	"JOHNSTON,"	"JOHNSTON, J. BENNETT"	2	1	1
102	14010	2	0	MAINE	200	COHEN	"COHEN, WILLIAM"	2	0	0
102	14713	2	0	MAINE	100	"MITCHELL,"	"MITCHELL, GEORGE"	2	0	0
102	14440	52	0	MARYLAN	100	MIKULSKI	"MIKULSKI, BARBARA"	2	1	0
102	13039	52	0	MARYLAN	100	SARBANES	"SARBANES, PAUL"	2	1	0
102	10808	3	0	MASSACH	100	"KENNEDY,"	"KENNEDY, EDWARD M."	2	0	0
102	14920	3	0	MASSACH	100	"KERRY, JO"	"KERRY,JOHN F."	2	0	0
102	14709	23	0	MICHIGA	100	"LEVIN, CA"	"LEVIN, CARL MILTON"	2	0	0
102	11043	23	0	MICHIGA	100	RIEGLE	"RIEGLE, DONALD W., JR."	2	0	0
102	14703	33	0	MINNESO	200	DURENBERG	"DURENBERGER, DAVID FERDIN"	2	0	0
102	49101	33	0	MINNESO	100	WELLSTONE	"WELLSTONE, PAUL"	2	0	0
102	14009	46	0	MISSISS	200	COCHRAN	"COCHRAN, THAD"	2	1	1
102	14031	46	0	MISSISS	200	LOTT	"LOTT,TRENT"	2	1	1
102	15501	34	0	MISSOUR	200	BOND	"BOND, CHRISTOPHER"	2	1	0
102	14501	34	0	MISSOUR	200	DANFORTH	"DANFORTH, JOHN"	2	1	0
102	14203	64	0	MONTANA	100	BAUCUS	"BAUCUS, MAX"	2	0	0
102	15701	64	0	MONTANA	200	BURNS	"BURNS, CONRAD"	2	0	0
102	14704	35	0	NEBRASK	100	EXON	"EXON, JOHN JAMES"	2	0	0
102	15702	35	0	NEBRASK	100	"KERREY, R"	"KERREY, ROBERT"	2	0	0
102	15700	65	0	NEVADA	100	"BRYAN, RI"	"BRYAN, RICHARD H."	2	0	0
102	15054	65	0	NEVADA	100	REID	"REID, HARRY M."	2	0	0
102	14909	4	0	NEW HAM	200	RUDMAN	"RUDMAN, WARREN"	2	0	0
102	15116	4	0	NEW HAM	200	"SMITH, RO"	"SMITH, ROBERT C."	2	0	0
102	14702	12	0	NEW JER	100	BRADLEY	"BRADLEY, WILLIAM WARREN"	2	0	0
102	14914	12	0	NEW JER	100	LAUTENBER	"LAUTENBERG, FRANK R."	2	0	0
102	14912	66	0	NEW MEX	100	BINGAMAN	"BINGAMAN, JEFF"	2	0	0
102	14103	66	0	NEW MEX	200	DOMENICI	"DOMENICI, PETE V."	2	0	0
102	14900	13	0	NEW YOR	200	D'AMATO	"D'AMATO, ALFONSE M."	2	0	0
102	14508	13	0	NEW YOR	100	MOYNIHAN	"MOYNIHAN, DANIEL"	2	0	0
102	14105	47	0	NORTH C	200	HELMS	"HELMS, JESSE"	2	1	1
102	15504	47	0	NORTH C	100	SANFORD	"SANFORD, TERRY"	2	1	1
102	1252	36	0	NORTH D	100	BURDICK	"BURDICK, QUENTIN NORTHROP"	2	0	0
102	15502	36	0	NORTH D	100	CONRAD	"CONRAD, KENT"	2	0	0
102	49103	36	0	NORTH D	100	BURDICK2	"BURDICK, JOYCELYN BIRCH"	2	0	0
102	14304	24	0	OHIO	100	GLENN	"GLENN, JOHN"	2	0	0
102	14073	24	0	OHIO	100	METZENBAU	"METZENBAUM, HOWARD M."	2	0	0
102	14700	53	0	OKLAHOM	100	BOREN	"BOREN, DAVID LYLE"	2	1	0
102	14908	53	0	OKLAHOM	200	"NICKLES,"	"NICKLES, DON"	2	1	0
102	11203	72	0	OREGON	200	HATFIELD	"HATFIELD, MARK I."	2	0	0
102	12107	72	0	OREGON	200	PACKWOOD	"PACKWOOD, ROBERT W."	2	0	0
102	13050	14	0	PENNSYL	200	HEINZ	"HEINZ, H. JOHN"	2	0	0
102	49104	14	0	PENNSYL	100	WOFFORD	"WOFFORD, HARRIS"	2	0	0
102	14910	14	0	PENNSYL	200	SPECTER	"SPECTER, ARLEN"	2	0	0
102	14500	5	0	RHODE I	200	CHAFEE	"CHAFEE, JOHN"	2	0	0
102	10818	5	0	RHODE I	100	PELL	"PELL, CLAIBORNE"	2	0	0
102	11204	48	0	SOUTH C	100	HOLLINGS	"HOLLINGS, ERNEST F."	2	1	1
102	9369	48	0	SOUTH C	200	THURMOND	"THURMOND, JAMES STROM"	2	1	1
102	14617	37	0	SOUTH D	100	DASCHLE	"DASCHLE, THOMAS ANDREW"	2	0	0
102	14268	37	0	SOUTH D	200	PRESSLER	"PRESSLER, LARRY"	2	0	0
102	14423	54	0	TENNESS	100	GORE	"GORE, ALBERT, JR."	2	1	1
102	14509	54	0	TENNESS	100	SASSER	"SASSER, JAMES"	2	1	1
102	660	49	0	TEXAS	100	BENTSEN	"BENTSEN, LLOYD MILLARD JR"	2	1	1
102	14628	49	0	TEXAS	200	"GRAMM, PH"	"GRAMM, WILLIAM PHILIP"	2	1	1
102	14303	67	0	UTAH	200	GARN	"GARN, JAKE"	2	0	0
102	14503	67	0	UTAH	200	HATCH	"HATCH, ORRIN"	2	0	0
102	14240	6	0	VERMONT	200	JEFFORDS	"JEFFORDS, JAMES"	2	0	0
102	14307	6	0	VERMONT	100	LEAHY	"LEAHY, PATRICK"	2	0	0
102	15705	40	0	VIRGINI	100	ROBB	"ROBB, CHARLES S."	2	1	1
102	14712	40	0	VIRGINI	200	WARNER	"WARNER, JOHN WILLIAM"	2	1	1
102	10700	73	0	WASHING	100	ADAMS	"ADAMS, BROCK"	2	0	0
102	14904	73	0	WASHING	200	GORTON	"GORTON, SLADE"	2	0	0
102	1366	56	0	WEST VI	100	"BYRD, ROB"	"BYRD, ROBERT CARYLE"	2	1	0
102	14922	56	0	WEST VI	100	ROCKEFELL	"ROCKEFELLER,JOHN D."	2	1	0
102	14242	25	0	WISCONS	200	KASTEN	"KASTEN, ROBERT W., JR."	2	0	0
102	15703	25	0	WISCONS	100	KOHL	"KOHL, HERBERT"	2	0	0
102	14710	68	0	WYOMING	200	SIMPSON	"SIMPSON, ALAN KOOI"	2	0	0
102	14511	68	0	WYOMING	200	WALLOP	"WALLOP, MALCOLM"	2	0	0
103	14705	41	0	ALABAMA	100	HEFLIN	"HEFLIN, HOWELL THOMAS"	2	1	1
103	14659	41	0	ALABAMA	100	SHELBY	"SHELBY, RICHARD CRAIG"	2	1	1
103	14907	81	0	ALASKA	200	MURKOWSKI	"MURKOWSKI, FRANK H."	2	0	0
103	12109	81	0	ALASKA	200	STEVENS	"STEVENS, THEODORE F."	2	0	0
103	14502	61	0	ARIZONA	100	DECONCINI	"DECONCINI, DENNIS"	2	0	0
103	15039	61	0	ARIZONA	200	MCCAIN	"MCCAIN, JOHN S"	2	0	0
103	14300	42	0	ARKANSA	100	BUMPERS	"BUMPERS, DALE"	2	1	1
103	10791	42	0	ARKANSA	100	PRYOR	"PRYOR, DAVID"	2	1	1
103	15011	71	0	CALIFOR	100	BOXER	"BOXER, BARBARA"	2	0	0
103	49300	71	0	CALIFOR	100	FEINSTEIN	"FEINSTEIN, DIANNE"	2	0	0
103	14803	62	0	COLORAD	200	"BROWN, HA"	"BROWN, HANK"	2	0	0
103	15407	62	0	COLORAD	100	CAMPBELL	"CAMPBELL, BEN NIGHTHORSE"	2	0	0
103	14213	1	0	CONNECT	100	DODD	"DODD, CHRISTOPHER J."	2	0	0
103	15704	1	0	CONNECT	100	LIEBERMAN	"LIEBERMAN, JOSEPH I."	2	0	0
